id_colis,id_produit,id_commande,exemplaire,motif
118307,1920,88210,1,il existe une différence entre la fiche produit et l’article livré
118344,1568,85058,3,il y a un problème de taille
118354,1858,66887,1,j ai finalement changé d’avis sur mes besoins
118357,1076,6989,4,produit abimé
118369,2136,99959,2,il existe une différence entre la fiche produit et l’article livré
118386,319,92903,1,il existe une différence entre la fiche produit et l’article livré
118391,2190,35125,1,j ai finalement changé d’avis sur mes besoins
118416,751,89220,1,il existe une différence entre la fiche produit et l’article livré
118427,877,85345,1,produit abimé
118427,1572,29344,5,Le produit n’est pas à la hauteur de mes attentes
118431,946,11523,1,produit abimé
118445,1901,83003,5,produit abimé
118448,1731,29650,4,j ai finalement changé d’avis sur mes besoins
118450,1592,29873,5,il y a un problème de taille
118476,499,91309,4,la couleur du produit ne me plaît pas
118488,153,47951,1,Le produit ne convient pas
118490,1539,32104,4,il y a un problème de taille
118501,933,35713,1,la couleur du produit ne me plaît pas
118528,950,27145,2,j ai finalement changé d’avis sur mes besoins
118542,774,76092,1,la couleur du produit ne me plaît pas
118547,462,5775,2,produit abimé
118555,1688,44007,1,j ai finalement changé d’avis sur mes besoins
118555,1305,58857,3,produit abimé
118562,1639,90461,5,Le produit ne convient pas
118563,140,14582,3,la couleur du produit ne me plaît pas
118569,2156,58113,2,la couleur du produit ne me plaît pas
118579,303,64156,2,la couleur du produit ne me plaît pas
118643,1384,60755,4,la couleur du produit ne me plaît pas
118650,785,85401,3,produit abimé
118657,1991,50981,1,Le produit ne convient pas
118668,39,98543,2,j ai finalement changé d’avis sur mes besoins
118668,1660,27141,3,Le produit ne convient pas
118669,1987,66384,1,produit abimé
118670,596,7239,3,j ai finalement changé d’avis sur mes besoins
118679,1589,43475,2,produit abimé
118679,2045,87401,5,Le produit ne convient pas
118684,776,77763,1,la couleur du produit ne me plaît pas
118731,49,57889,3,il y a un problème de taille
118733,2143,5334,1,produit abimé
118747,1284,31062,2,il existe une différence entre la fiche produit et l’article livré
118778,1387,40249,1,il y a un problème de taille
118803,1347,45427,2,Le produit ne convient pas
118845,1910,41145,1,produit abimé
118855,2108,88641,2,Le produit ne convient pas
118896,1737,58762,4,il y a un problème de taille
118920,1073,18264,3,produit abimé
118932,1143,98735,1,Le produit ne convient pas
118935,1611,18519,2,il existe une différence entre la fiche produit et l’article livré
118956,1797,82021,2,il existe une différence entre la fiche produit et l’article livré
118967,287,39342,1,produit abimé
118969,255,57603,5,il y a un problème de taille
119010,1772,31810,1,Le produit n’est pas à la hauteur de mes attentes
119012,1036,75277,5,il existe une différence entre la fiche produit et l’article livré
119015,1530,15737,2,il existe une différence entre la fiche produit et l’article livré
119020,237,18112,4,il y a un problème de taille
119040,1858,98945,2,produit abimé
119061,1642,39229,1,Le produit n’est pas à la hauteur de mes attentes
119064,1078,32548,1,Le produit ne convient pas
119066,1618,11472,1,j ai finalement changé d’avis sur mes besoins
119081,331,10198,3,il existe une différence entre la fiche produit et l’article livré
119088,725,13554,5,il y a un problème de taille
119089,2,5036,1,j ai finalement changé d’avis sur mes besoins
119110,1907,62411,3,il y a un problème de taille
119124,686,95396,3,la couleur du produit ne me plaît pas
119160,1953,52995,2,Le produit ne convient pas
119161,1700,87472,4,la couleur du produit ne me plaît pas
119163,2080,22413,2,produit abimé
119181,1863,55294,2,il y a un problème de taille
119194,2180,59300,1,produit abimé
119198,223,41259,5,produit abimé
119220,2191,44832,3,Le produit ne convient pas
119242,1164,49557,1,la couleur du produit ne me plaît pas
119255,1394,46685,3,il existe une différence entre la fiche produit et l’article livré
119256,750,50086,3,Le produit ne convient pas
119257,654,49788,1,la couleur du produit ne me plaît pas
119279,1994,43551,4,la couleur du produit ne me plaît pas
119288,368,32740,2,il existe une différence entre la fiche produit et l’article livré
119293,1336,52210,1,il existe une différence entre la fiche produit et l’article livré
119304,117,78027,1,il y a un problème de taille
119338,1968,21090,2,il existe une différence entre la fiche produit et l’article livré
119366,181,56013,4,produit abimé
119386,1869,92131,2,produit abimé
119399,1176,78417,4,Le produit n’est pas à la hauteur de mes attentes
119402,1293,61479,1,la couleur du produit ne me plaît pas
119403,884,89893,2,Le produit ne convient pas
119408,373,61411,2,produit abimé
119445,1012,22371,2,Le produit ne convient pas
119452,979,98138,1,Le produit ne convient pas
119459,1320,20710,1,il existe une différence entre la fiche produit et l’article livré
119473,1774,59041,2,la couleur du produit ne me plaît pas
119480,1164,74689,4,la couleur du produit ne me plaît pas
119504,346,5416,1,j ai finalement changé d’avis sur mes besoins
119506,925,39284,4,j ai finalement changé d’avis sur mes besoins
119508,991,28921,1,produit abimé
119515,628,54742,3,il existe une différence entre la fiche produit et l’article livré
119532,1104,35208,3,il existe une différence entre la fiche produit et l’article livré
119547,2101,95639,3,Le produit ne convient pas
119574,624,38935,3,il existe une différence entre la fiche produit et l’article livré
119610,570,88371,2,Le produit n’est pas à la hauteur de mes attentes
119626,1255,83726,3,la couleur du produit ne me plaît pas
119658,2154,66839,4,Le produit ne convient pas
119659,99,67512,1,j ai finalement changé d’avis sur mes besoins
119663,1427,31180,5,la couleur du produit ne me plaît pas
119664,950,59733,3,il existe une différence entre la fiche produit et l’article livré
119667,1430,86395,4,produit abimé
119668,1859,53901,5,j ai finalement changé d’avis sur mes besoins
119692,1305,1438,2,Le produit n’est pas à la hauteur de mes attentes
119708,19,67424,2,il existe une différence entre la fiche produit et l’article livré
119736,2071,6723,1,produit abimé
119742,1602,68573,2,la couleur du produit ne me plaît pas
119761,2061,11153,1,Le produit n’est pas à la hauteur de mes attentes
119779,543,10096,4,j ai finalement changé d’avis sur mes besoins
119788,154,3610,1,la couleur du produit ne me plaît pas
119791,2143,69181,3,il existe une différence entre la fiche produit et l’article livré
119792,160,7600,4,il y a un problème de taille
119795,1258,39396,1,il y a un problème de taille
119800,1721,74870,4,Le produit n’est pas à la hauteur de mes attentes
119802,419,28502,5,il y a un problème de taille
119817,1935,78602,5,j ai finalement changé d’avis sur mes besoins
119819,468,58795,1,Le produit n’est pas à la hauteur de mes attentes
119824,390,25723,1,il existe une différence entre la fiche produit et l’article livré
119853,586,95622,3,Le produit ne convient pas
119869,76,55416,2,il y a un problème de taille
119888,1408,65348,5,Le produit n’est pas à la hauteur de mes attentes
119889,1415,24502,2,produit abimé
119939,272,25280,2,Le produit ne convient pas
119974,245,69018,3,la couleur du produit ne me plaît pas
119986,693,58882,2,il y a un problème de taille
119993,2049,89408,4,j ai finalement changé d’avis sur mes besoins
119996,990,69496,5,il existe une différence entre la fiche produit et l’article livré
120031,2100,36977,3,il y a un problème de taille
120035,1300,79367,3,il existe une différence entre la fiche produit et l’article livré
120063,1578,26196,3,il existe une différence entre la fiche produit et l’article livré
120070,1218,97528,1,Le produit ne convient pas
120071,136,96147,2,produit abimé
120099,595,55142,2,il existe une différence entre la fiche produit et l’article livré
120107,1786,56125,3,Le produit n’est pas à la hauteur de mes attentes
120112,1094,51521,1,il y a un problème de taille
120119,2160,52456,2,la couleur du produit ne me plaît pas
120123,780,91215,2,j ai finalement changé d’avis sur mes besoins
120123,1876,69127,3,il existe une différence entre la fiche produit et l’article livré
120129,1443,31870,4,Le produit n’est pas à la hauteur de mes attentes
120149,135,74348,3,Le produit n’est pas à la hauteur de mes attentes
120161,813,31904,5,j ai finalement changé d’avis sur mes besoins
120173,868,12330,1,la couleur du produit ne me plaît pas
120177,1849,26731,1,la couleur du produit ne me plaît pas
120203,1840,14745,4,il existe une différence entre la fiche produit et l’article livré
120204,194,66117,2,il existe une différence entre la fiche produit et l’article livré
120210,1869,70566,1,Le produit n’est pas à la hauteur de mes attentes
120234,2166,77192,2,produit abimé
120238,1243,36868,4,produit abimé
120243,2097,86682,2,j ai finalement changé d’avis sur mes besoins
120252,1332,18775,2,Le produit n’est pas à la hauteur de mes attentes
120263,2124,77993,1,Le produit ne convient pas
120273,1119,66888,2,produit abimé
120281,1744,99571,2,il existe une différence entre la fiche produit et l’article livré
120284,1619,83504,1,il existe une différence entre la fiche produit et l’article livré
120285,842,7613,4,il y a un problème de taille
120298,1850,88489,2,Le produit ne convient pas
120318,595,64656,2,Le produit ne convient pas
120337,1540,72191,3,Le produit n’est pas à la hauteur de mes attentes
120340,250,10261,1,j ai finalement changé d’avis sur mes besoins
120350,26,19919,3,produit abimé
120353,424,59422,3,j ai finalement changé d’avis sur mes besoins
120356,1582,54446,1,il y a un problème de taille
120390,1379,34734,3,produit abimé
120399,1393,93612,2,la couleur du produit ne me plaît pas
120403,1572,98066,3,j ai finalement changé d’avis sur mes besoins
120403,215,91863,4,il y a un problème de taille
120404,220,31197,1,il y a un problème de taille
120429,1171,77240,1,Le produit n’est pas à la hauteur de mes attentes
120436,1265,1028,3,la couleur du produit ne me plaît pas
120441,972,79732,2,la couleur du produit ne me plaît pas
120456,1926,99371,2,j ai finalement changé d’avis sur mes besoins
120462,1940,6587,3,Le produit ne convient pas
120470,67,32473,3,il y a un problème de taille
120479,225,87966,1,il existe une différence entre la fiche produit et l’article livré
120493,1091,17585,1,j ai finalement changé d’avis sur mes besoins
120493,887,84587,2,produit abimé
120556,2126,31621,3,produit abimé
120557,341,66996,2,la couleur du produit ne me plaît pas
120558,1966,68521,3,Le produit n’est pas à la hauteur de mes attentes
120568,861,54594,1,la couleur du produit ne me plaît pas
120574,238,95102,1,Le produit ne convient pas
120604,1059,33722,3,j ai finalement changé d’avis sur mes besoins
120607,1326,986,1,il y a un problème de taille
120644,225,61095,2,il y a un problème de taille
120678,1986,44453,2,j ai finalement changé d’avis sur mes besoins
120697,1077,67154,1,produit abimé
120747,24,95352,2,la couleur du produit ne me plaît pas
120758,150,40407,3,il y a un problème de taille
120768,1836,28246,1,produit abimé
120778,1454,98681,1,j ai finalement changé d’avis sur mes besoins
120782,1259,6034,5,Le produit n’est pas à la hauteur de mes attentes
120783,1571,57307,2,j ai finalement changé d’avis sur mes besoins
120806,686,71030,1,il y a un problème de taille
120821,2026,19463,2,Le produit n’est pas à la hauteur de mes attentes
120826,2183,25586,3,produit abimé
120826,198,91886,4,il existe une différence entre la fiche produit et l’article livré
120858,470,11624,1,il existe une différence entre la fiche produit et l’article livré
120875,300,59380,2,j ai finalement changé d’avis sur mes besoins
120883,900,90583,2,Le produit ne convient pas
120890,2032,87460,1,il existe une différence entre la fiche produit et l’article livré
120919,1513,57330,3,la couleur du produit ne me plaît pas
120924,639,34594,4,produit abimé
120928,59,86816,1,produit abimé
120931,1097,92683,1,Le produit ne convient pas
120961,95,68099,3,il existe une différence entre la fiche produit et l’article livré
