id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
87621,58039,1827,58039,3,2021-4-4,j aime bien ,1
70066,58081,2156,58081,3,2020-2-26,j adoooore ce produt,1
6371,58107,1576,58107,4,2020-1-26,j adoooore ce produt,4
79090,58113,1027,58113,3,2020-3-5,je suis deçu,1
31608,58149,351,58149,1,2020-7-15,top,4
31608,58149,123,58149,4,2020-7-15,le produit n est pas original,4
91889,58236,1704,58236,4,2021-1-19,je suis contente,1
3923,58378,634,58378,2,2021-9-27,flop,2
8135,58383,1790,58383,4,2020-7-1,tres bonne qualité,4
34053,58416,40,58416,1,2020-6-9,j adoooore ce produt,2
1166,58436,1422,58436,3,2020-2-21,flop,5
3339,58552,1142,58552,2,2021-9-3,je suis deçu,2
35543,58605,1927,58605,4,2021-4-22,j adoooore ce produt,3
28556,58623,1874,58623,4,2020-10-3,j adoooore ce produt,1
65676,58736,1856,58736,1,2021-7-6,flop,3
10670,58755,1353,58755,1,2020-5-6,je suis content,1
29264,58790,816,58790,2,2021-4-18,top,1
17508,58807,1141,58807,4,2021-11-21,je suis content,1
61276,58808,1376,58808,4,2021-7-13,tres bonne qualité,4
97028,58811,1711,58811,1,2021-5-4,tres bonne qualité,5
67015,58838,2106,58838,2,2020-10-8,je suis contente,4
80299,58915,938,58915,1,2021-1-21,le produit n est pas original,4
67588,58922,934,58922,1,2020-6-17,j aime pas trop,3
69292,58927,454,58927,4,2020-3-7,j aime bien ,5
4572,58957,667,58957,2,2021-4-14,je vous le conseille le produit est magnifique,1
48341,59045,58,59045,1,2021-8-15,j adoooore ce produt,1
73464,59067,812,59067,1,2020-9-21,je suis deçu,1
68664,59091,1517,59091,1,2020-10-5,tres bonne qualité,2
48476,59131,306,59131,1,2021-7-11,le produit n est pas original,1
49653,59164,695,59164,2,2020-6-11,je vous le conseille le produit est magnifique,4
22619,59195,1445,59195,3,2020-5-3,tres bonne qualité,2
74766,59198,292,59198,1,2021-12-23,tres mauvaise qualité,3
1605,59314,956,59314,5,2021-3-2,je vous le conseille le produit est magnifique,1
8139,59320,1497,59320,1,2021-1-10,le produit n est pas original,3
93115,59325,499,59325,1,2021-11-24,je suis content,3
13998,59329,526,59329,1,2020-11-25,je suis content,5
22720,59349,1817,59349,1,2021-6-25,j adoooore ce produt,3
12559,59361,1955,59361,3,2020-5-8,flop,5
79209,59476,28,59476,1,2021-9-17,top,1
56821,59481,1292,59481,5,2020-4-18,je vous le conseille le produit est magnifique,2
74193,59540,1062,59540,5,2021-6-4,j aime bien ,4
5577,59562,91,59562,4,2020-1-22,tres bonne qualité,2
89930,59588,1582,59588,3,2021-7-23,tres bonne qualité,5
95324,59699,714,59699,1,2020-4-25,tres mauvaise qualité,5
34384,59754,2135,59754,4,2020-3-3,le produit n est pas original,4
13011,59765,364,59765,1,2020-7-15,flop,1
64495,59777,622,59777,2,2020-7-15,j adoooore ce produt,4
10488,59788,615,59788,4,2021-12-13,j aime pas trop,1
5926,59806,1286,59806,4,2021-10-11,j adoooore ce produt,5
14813,59940,17,59940,3,2020-2-8,tres bonne qualité,3
7378,59976,1531,59976,4,2021-4-11,top,5
83658,59984,2001,59984,2,2020-10-4,flop,3
65230,59993,363,59993,2,2021-1-2,le produit n est pas original,3
44545,60191,1893,60191,1,2021-7-9,j adoooore ce produt,2
22401,60194,728,60194,2,2021-4-17,je vous le conseille le produit est magnifique,1
18099,60210,249,60210,5,2020-1-8,tres bonne qualité,4
76328,60273,152,60273,2,2021-2-12,j aime bien ,2
71026,60433,1510,60433,1,2021-4-7,j adoooore ce produt,1
47230,60544,295,60544,1,2021-10-18,je vous le conseille le produit est magnifique,4
41486,60554,1622,60554,2,2021-8-18,je vous le conseille le produit est magnifique,2
12443,60558,1587,60558,2,2021-10-20,je suis deçu,1
7772,60635,981,60635,2,2020-3-8,tres mauvaise qualité,3
53060,60685,136,60685,4,2020-7-7,je vous le conseille le produit est magnifique,4
66504,60741,1766,60741,4,2020-4-22,je suis content,1
93959,60754,1919,60754,1,2021-4-20,je suis content,2
69772,60762,800,60762,3,2020-7-1,tres bonne qualité,3
75778,60901,1396,60901,2,2020-7-21,tres mauvaise qualité,3
43553,61023,275,61023,5,2020-6-16,je vous le conseille le produit est magnifique,4
31384,61124,1336,61124,2,2020-11-6,top,4
38035,61188,723,61188,1,2021-10-3,le produit n est pas original,4
47800,61213,1181,61213,3,2021-9-19,j aime pas trop,3
46676,61266,292,61266,2,2021-9-24,top,2
68715,61276,2050,61276,3,2021-6-3,je vous le conseille le produit est magnifique,3
47261,61387,1071,61387,5,2021-8-10,je vous le conseille le produit est magnifique,3
30751,61543,171,61543,4,2021-6-6,j aime bien ,1
94168,61547,1270,61547,1,2021-3-7,flop,5
10156,61568,287,61568,2,2020-5-4,tres bonne qualité,3
34423,61605,382,61605,2,2020-12-2,je suis contente,3
38067,61648,1400,61648,2,2020-3-5,j aime bien ,4
90442,61683,1963,61683,2,2021-9-27,j aime bien ,5
72726,61714,877,61714,1,2020-8-2,j adoooore ce produt,4
3175,61761,284,61761,1,2021-5-21,le produit n est pas original,3
47142,61779,1342,61779,5,2020-11-4,je suis contente,3
42661,61785,2025,61785,3,2020-10-9,je suis content,4
28516,61787,1536,61787,1,2020-9-10,tres mauvaise qualité,1
71390,61821,1408,61821,4,2020-9-13,j aime bien ,3
48271,61927,1163,61927,1,2020-12-23,j adoooore ce produt,3
30582,61991,556,61991,2,2020-7-20,je suis contente,4
69917,61993,1758,61993,2,2021-9-23,j aime bien ,5
83919,62015,597,62015,1,2021-4-24,je suis content,1
14450,62024,315,62024,5,2020-5-22,je vous le conseille le produit est magnifique,2
27927,62092,1868,62092,2,2021-1-28,le produit n est pas original,5
50540,62093,47,62093,3,2020-1-10,j aime pas trop,4
25096,62116,95,62116,3,2020-7-22,top,5
26130,62189,341,62189,1,2021-12-24,je suis deçu,3
81609,62217,650,62217,1,2021-2-13,j adoooore ce produt,5
37192,62218,87,62218,1,2020-8-13,je suis deçu,2
16385,62301,31,62301,2,2020-11-22,tres mauvaise qualité,1
23186,62321,658,62321,1,2020-4-23,j aime pas trop,2
31944,62322,1140,62322,4,2021-3-22,j aime bien ,4
5538,62405,932,62405,1,2020-5-16,je suis content,1
69792,62421,1400,62421,3,2021-1-17,je suis content,5
50596,62430,1503,62430,3,2021-10-6,tres mauvaise qualité,2
78742,62466,118,62466,2,2020-7-7,je suis content,2
49855,62516,434,62516,5,2020-4-4,le produit n est pas original,3
7634,62605,304,62605,3,2020-3-20,j adoooore ce produt,3
17657,62627,706,62627,4,2021-7-27,j aime pas trop,4
76409,62796,1143,62796,4,2021-8-19,tres mauvaise qualité,3
51080,62849,1132,62849,4,2021-6-16,je suis deçu,4
38559,62866,1181,62866,3,2020-6-11,j adoooore ce produt,3
9509,62911,762,62911,1,2020-12-6,le produit n est pas original,4
97750,62927,987,62927,1,2021-3-12,j aime bien ,3
6960,62932,2123,62932,1,2021-7-12,je suis contente,3
41460,62980,2029,62980,4,2021-9-17,flop,3
14322,62997,1559,62997,1,2021-3-13,je suis contente,4
22566,63015,2169,63015,2,2020-4-3,je suis content,1
15855,63018,1951,63018,1,2021-11-7,j aime bien ,5
30489,63052,304,63052,2,2020-7-2,top,2
92031,63134,1810,63134,3,2021-12-7,top,2
72128,63140,699,63140,3,2020-7-9,tres bonne qualité,2
43737,63151,887,63151,2,2020-3-12,top,5
93320,63218,2163,63218,4,2021-6-9,j aime bien ,3
71209,63260,1434,63260,1,2021-4-9,tres bonne qualité,2
44622,63285,1602,63285,2,2021-1-13,tres bonne qualité,1
93149,63357,96,63357,1,2020-3-7,je suis deçu,5
62752,63359,919,63359,1,2021-4-26,flop,2
15898,63360,1036,63360,4,2021-3-17,tres mauvaise qualité,4
75133,63469,1049,63469,1,2020-4-11,je suis deçu,3
23274,63531,640,63531,3,2020-3-15,je suis contente,3
13578,63666,1394,63666,1,2021-6-12,tres mauvaise qualité,1
19565,63671,1195,63671,1,2021-3-18,flop,1
96308,63825,1825,63825,1,2020-7-5,top,3
12346,63912,215,63912,4,2021-1-2,j aime pas trop,3
88890,64011,883,64011,4,2021-11-18,j adoooore ce produt,2
24693,64042,2114,64042,1,2021-1-27,tres mauvaise qualité,3
34455,64062,2038,64062,1,2021-12-24,je suis contente,2
83146,64082,697,64082,2,2020-12-17,j aime bien ,3
52647,64092,735,64092,4,2021-1-8,le produit n est pas original,3
86222,64139,625,64139,2,2021-9-2,je vous le conseille le produit est magnifique,1
43607,64140,139,64140,1,2021-7-10,flop,2
4192,64184,526,64184,1,2021-4-5,tres bonne qualité,2
85500,64246,1750,64246,4,2020-1-28,tres mauvaise qualité,1
38045,64323,499,64323,3,2021-1-6,flop,5
7044,64335,1763,64335,1,2021-8-27,tres mauvaise qualité,3
78395,64339,2163,64339,5,2021-8-18,le produit n est pas original,1
24549,64396,580,64396,2,2020-11-22,je vous le conseille le produit est magnifique,2
52609,64543,1633,64543,1,2021-11-11,je suis contente,5
33082,64616,151,64616,2,2020-9-5,top,2
23517,64644,531,64644,4,2020-3-24,j aime bien ,5
14487,64713,1578,64713,2,2021-9-15,tres mauvaise qualité,2
82997,64725,1737,64725,1,2021-12-22,top,2
64406,64827,1075,64827,2,2020-10-7,j aime pas trop,5
20722,64905,1514,64905,1,2020-1-25,tres mauvaise qualité,3
36625,64945,727,64945,3,2021-9-12,j adoooore ce produt,4
65114,64980,2185,64980,3,2021-8-16,tres bonne qualité,2
37062,65047,25,65047,2,2021-1-16,j adoooore ce produt,2
76132,65053,637,65053,1,2021-6-20,top,3
65214,65065,729,65065,2,2020-2-18,je suis contente,4
47065,65096,1528,65096,4,2020-2-24,je suis deçu,5
49371,65098,1157,65098,2,2020-3-15,le produit n est pas original,2
92611,65133,838,65133,1,2021-6-25,tres mauvaise qualité,3
85222,65153,1281,65153,3,2020-2-20,top,5
6439,65154,661,65154,2,2021-6-27,le produit n est pas original,3
72532,65208,865,65208,4,2021-9-4,flop,4
91005,65220,1539,65220,3,2021-6-25,je suis deçu,5
56305,65308,1127,65308,1,2021-10-6,j aime bien ,3
70892,65386,1558,65386,4,2020-11-6,le produit n est pas original,1
79594,65423,1511,65423,1,2020-8-4,je suis contente,5
60315,65493,2036,65493,1,2021-4-28,le produit n est pas original,4
58323,65521,1349,65521,5,2021-5-28,je suis deçu,2
75442,65604,1306,65604,1,2021-4-25,je suis contente,5
56676,65622,1967,65622,2,2021-3-15,je suis contente,3
31093,65627,1497,65627,3,2020-10-6,je suis deçu,1
73878,65664,1337,65664,1,2020-7-27,je suis contente,3
40638,65677,686,65677,3,2020-7-8,le produit n est pas original,4
19260,65697,1178,65697,1,2021-1-10,je suis content,5
18945,65726,1282,65726,1,2021-9-2,je suis contente,2
95070,65754,562,65754,2,2021-7-21,j aime bien ,1
84501,65770,1925,65770,2,2020-6-26,j aime pas trop,1
20802,65771,1012,65771,1,2021-7-25,j adoooore ce produt,2
25743,65791,1898,65791,4,2021-1-24,le produit n est pas original,4
76863,65821,1464,65821,2,2020-6-23,j aime pas trop,1
87607,65850,73,65850,3,2020-12-20,je suis content,4
25753,65908,408,65908,1,2020-3-23,je suis content,5
34360,65946,1828,65946,2,2021-11-18,je suis content,5
47893,65964,1432,65964,2,2020-9-23,j aime pas trop,5
51842,65971,1444,65971,2,2020-11-28,je vous le conseille le produit est magnifique,1
15394,66038,984,66038,4,2021-3-22,je suis contente,5
35191,66052,1870,66052,5,2021-3-13,j aime bien ,5
27027,66073,94,66073,1,2021-9-27,le produit n est pas original,2
85506,66124,482,66124,1,2020-10-23,j adoooore ce produt,5
88913,66147,1577,66147,3,2020-11-22,je suis contente,4
15614,66156,2040,66156,4,2020-10-14,j aime pas trop,4
20541,66158,1655,66158,3,2021-8-12,je suis content,1
84996,66200,846,66200,1,2020-9-28,tres mauvaise qualité,4
31749,66207,1693,66207,2,2020-5-16,flop,3
13235,66249,1845,66249,1,2021-6-14,je suis deçu,5
84767,66290,1183,66290,2,2020-11-7,j adoooore ce produt,4
15913,66320,796,66320,4,2020-4-9,j adoooore ce produt,5
46650,66367,313,66367,2,2020-4-18,j aime bien ,2
48434,66419,813,66419,1,2021-4-3,flop,4
90847,66608,1847,66608,4,2021-2-11,je vous le conseille le produit est magnifique,3
31594,66636,1286,66636,2,2020-2-13,je suis deçu,4
83575,66669,1778,66669,4,2021-3-12,je suis contente,4
95023,66708,1247,66708,2,2020-3-26,flop,4
31109,66767,1700,66767,2,2020-9-18,je vous le conseille le produit est magnifique,3
79443,66784,328,66784,2,2021-5-28,je suis contente,2
53936,66801,533,66801,3,2020-9-21,tres mauvaise qualité,2
76623,66838,897,66838,3,2020-8-23,je suis contente,3
93863,66860,1315,66860,2,2021-10-28,je suis contente,3
5478,66884,2007,66884,1,2021-8-6,le produit n est pas original,1
79979,66910,775,66910,2,2020-1-17,le produit n est pas original,1
15293,66919,940,66919,2,2020-10-6,j aime pas trop,3
21248,66988,1867,66988,2,2021-4-4,je suis deçu,2
89225,67002,1055,67002,1,2020-10-10,j aime pas trop,4
32902,67010,1967,67010,3,2020-10-28,top,1
51035,67123,1871,67123,3,2021-12-5,top,4
74686,67230,1939,67230,5,2020-9-3,je vous le conseille le produit est magnifique,2
6056,67317,1097,67317,5,2020-8-1,j adoooore ce produt,2
92466,67419,334,67419,1,2020-3-23,top,4
30661,67424,1065,67424,3,2020-12-7,j adoooore ce produt,1
51764,67433,890,67433,2,2020-12-24,j adoooore ce produt,1
54845,67485,1355,67485,1,2020-7-24,tres mauvaise qualité,2
54845,67485,1564,67485,3,2020-7-24,tres bonne qualité,1
85898,67501,991,67501,1,2020-7-7,j aime pas trop,5
67577,67592,129,67592,1,2020-12-25,je suis contente,4
41487,67606,1695,67606,2,2020-4-14,j adoooore ce produt,3
1252,67721,1525,67721,2,2021-3-6,j adoooore ce produt,4
45238,67788,810,67788,4,2021-4-25,je suis contente,3
3807,67860,211,67860,1,2021-11-22,top,2
40022,67907,1019,67907,3,2020-5-20,je suis deçu,2
75954,67916,1712,67916,1,2020-7-17,j aime pas trop,4
72624,67971,1118,67971,1,2020-11-2,j aime bien ,5
71874,67981,616,67981,3,2021-7-3,j aime bien ,1
3083,68039,1306,68039,3,2021-12-7,tres bonne qualité,5
79954,68157,507,68157,2,2020-8-1,tres mauvaise qualité,1
8384,68188,1266,68188,4,2021-12-21,top,4
39424,68207,2182,68207,2,2020-11-18,je vous le conseille le produit est magnifique,2
13356,68254,701,68254,3,2020-2-16,j adoooore ce produt,3
50877,68258,933,68258,2,2021-1-9,j aime bien ,1
88810,68331,8,68331,3,2021-4-15,je suis contente,4
88591,68394,1723,68394,1,2021-7-4,top,3
64324,68421,1551,68421,3,2021-1-22,je suis contente,2
21535,68435,251,68435,3,2020-9-20,top,1
90694,68602,92,68602,3,2020-10-20,tres mauvaise qualité,2
16154,68607,489,68607,3,2021-2-27,je suis content,3
20789,68629,1587,68629,1,2021-1-3,tres bonne qualité,5
36717,68818,1631,68818,4,2020-7-21,je suis deçu,2
88546,68830,1340,68830,2,2021-4-3,flop,3
82141,68831,2117,68831,1,2021-6-28,tres bonne qualité,2
93589,68890,619,68890,3,2020-3-26,tres bonne qualité,2
27451,68917,968,68917,1,2021-9-24,tres mauvaise qualité,4
22683,68923,2007,68923,4,2021-5-18,j aime bien ,5
93189,68930,1281,68930,1,2021-2-15,je vous le conseille le produit est magnifique,3
86446,69046,7,69046,3,2020-2-26,j aime bien ,2
72224,69053,1244,69053,2,2020-10-28,je suis deçu,4
4154,69060,967,69060,1,2020-8-28,j aime bien ,2
75417,69061,281,69061,2,2020-1-9,je vous le conseille le produit est magnifique,1
13630,69125,995,69125,1,2020-10-11,je suis content,1
89664,69142,129,69142,2,2020-6-21,flop,2
18565,69278,23,69278,1,2020-2-11,je suis contente,5
97146,69286,1719,69286,3,2020-12-5,je vous le conseille le produit est magnifique,1
13332,69304,223,69304,4,2020-2-17,je suis deçu,1
86671,69309,936,69309,2,2020-12-25,je vous le conseille le produit est magnifique,5
79966,69310,1837,69310,2,2021-4-16,flop,4
56738,69320,65,69320,3,2020-9-2,je suis content,1
58053,69359,848,69359,5,2021-12-20,flop,1
11707,69424,2185,69424,2,2021-1-3,j aime bien ,4
89520,69489,1915,69489,5,2020-4-9,j adoooore ce produt,2
70854,69598,924,69598,4,2021-4-6,je suis deçu,1
21827,69646,1918,69646,1,2021-10-4,j adoooore ce produt,5
51585,69655,745,69655,1,2021-4-22,tres mauvaise qualité,4
48814,69752,915,69752,3,2021-4-26,j aime bien ,3
1859,69939,36,69939,4,2020-4-21,je suis contente,1
34318,69976,1142,69976,3,2021-11-17,je suis content,1
11050,70008,1543,70008,1,2021-1-24,je suis contente,5
56286,70128,2149,70128,3,2021-8-19,je suis deçu,2
3259,70129,1908,70129,1,2020-9-23,j aime bien ,1
95685,70134,1889,70134,4,2021-2-15,je suis content,4
40733,70136,1034,70136,3,2021-3-7,je vous le conseille le produit est magnifique,2
5702,70142,1243,70142,4,2020-6-22,flop,2
67306,70331,1365,70331,4,2021-9-19,flop,4
65479,70334,1034,70334,1,2020-8-16,je vous le conseille le produit est magnifique,5
13450,70336,317,70336,3,2020-3-10,j aime pas trop,1
66530,70438,202,70438,4,2021-7-17,je suis contente,4
46146,70534,1119,70534,3,2020-9-6,j aime pas trop,5
85768,70595,1480,70595,1,2020-2-9,top,5
13507,70603,1920,70603,1,2020-12-25,tres mauvaise qualité,3
64527,70741,1064,70741,1,2021-6-22,tres mauvaise qualité,4
41330,70772,1542,70772,2,2021-1-23,j adoooore ce produt,4
8797,70789,1051,70789,1,2020-1-23,top,4
75802,70806,941,70806,2,2020-9-8,flop,3
25144,70841,872,70841,1,2021-10-18,j aime bien ,3
35417,70924,988,70924,1,2020-3-11,j aime pas trop,2
86123,70970,62,70970,5,2020-6-14,je suis content,5
85263,71005,1012,71005,1,2021-3-5,je suis contente,2
82670,71026,764,71026,5,2020-3-23,tres bonne qualité,2
91313,71039,1527,71039,1,2020-10-11,je vous le conseille le produit est magnifique,3
1594,71059,1591,71059,2,2020-5-27,tres mauvaise qualité,5
80315,71095,1290,71095,1,2020-12-6,tres bonne qualité,3
55312,71117,1486,71117,5,2021-11-20,je suis content,5
93552,71168,1169,71168,2,2021-10-13,je suis contente,4
52806,71173,352,71173,2,2021-10-12,tres mauvaise qualité,1
69111,71239,482,71239,1,2020-9-14,j aime bien ,2
424,71254,1561,71254,4,2020-11-27,j aime bien ,3
77214,71323,871,71323,1,2021-9-22,je suis content,2
11457,71336,295,71336,3,2021-6-28,flop,1
43805,71348,401,71348,4,2020-10-1,j aime bien ,5
56597,71355,1353,71355,1,2021-8-4,je suis content,5
12803,71549,1338,71549,2,2020-11-18,je suis content,4
68794,71599,287,71599,2,2021-4-26,j aime pas trop,3
3925,71623,624,71623,1,2021-10-24,je vous le conseille le produit est magnifique,2
12237,71651,2101,71651,3,2021-7-21,je vous le conseille le produit est magnifique,3
23343,71680,1293,71680,3,2020-8-6,le produit n est pas original,2
24668,71698,1758,71698,3,2021-3-10,le produit n est pas original,3
72443,71743,1762,71743,1,2020-2-21,je suis contente,4
60938,71781,261,71781,2,2020-7-25,je suis content,2
31429,71790,1928,71790,4,2021-7-2,flop,3
12924,71812,555,71812,1,2020-7-24,tres bonne qualité,2
62433,71818,1445,71818,1,2021-2-1,le produit n est pas original,2
20880,71875,1502,71875,5,2020-9-2,je suis contente,1
10387,72049,251,72049,4,2020-7-8,je vous le conseille le produit est magnifique,2
2345,72093,1579,72093,1,2020-10-8,le produit n est pas original,5
62063,72094,2004,72094,5,2020-12-7,tres bonne qualité,3
15665,72105,60,72105,1,2021-2-27,je vous le conseille le produit est magnifique,4
35460,72130,92,72130,2,2021-2-13,j aime bien ,1
33935,72165,2188,72165,5,2021-12-22,je suis contente,4
95759,72198,1392,72198,2,2020-9-8,j aime bien ,1
85762,72232,1653,72232,4,2020-8-28,je suis deçu,3
21367,72238,1555,72238,2,2021-5-12,flop,5
60842,72242,911,72242,1,2021-2-3,je suis content,1
33428,72276,1181,72276,1,2021-8-7,tres mauvaise qualité,4
82965,72281,1868,72281,4,2021-7-11,le produit n est pas original,1
67548,72288,1710,72288,1,2020-1-13,j adoooore ce produt,4
2923,72320,1819,72320,1,2021-9-25,tres bonne qualité,4
80189,72366,1996,72366,3,2020-1-2,j adoooore ce produt,5
70011,72416,660,72416,2,2020-10-23,j aime bien ,4
90858,72428,1097,72428,2,2021-3-5,je suis content,3
29422,72435,998,72435,4,2021-7-20,tres bonne qualité,3
19529,72475,1281,72475,1,2020-2-11,tres bonne qualité,1
89919,72530,878,72530,4,2021-12-7,j aime pas trop,2
43528,72574,2085,72574,1,2020-3-10,top,1
5450,72577,1551,72577,4,2021-3-17,je suis deçu,1
3909,72683,1781,72683,1,2021-12-24,flop,1
16075,72939,1717,72939,2,2020-10-16,top,1
50780,72997,2107,72997,2,2020-10-17,flop,3
50028,73065,1459,73065,1,2020-1-5,le produit n est pas original,1
95829,73074,1348,73074,2,2020-2-14,je suis contente,5
81056,73113,978,73113,1,2021-9-21,j adoooore ce produt,3
4346,73154,401,73154,2,2021-5-19,top,5
43483,73208,719,73208,2,2020-11-14,je suis contente,2
31559,73214,1532,73214,1,2021-11-17,tres mauvaise qualité,4
72365,73253,336,73253,1,2021-5-1,tres mauvaise qualité,3
